Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-107951,2020-07-30,2020-09-01,33.0,Tourist,Tourist Visa,48.0,Male,Japan,UK,Japan_Main_Center,Unknown,July
C-107952,2022-03-08,2022-05-12,65.0,Work,L1,50.0,Male,Canada,Germany,Vancouver_Center,Approved,March
C-107953,2024-05-29,2024-08-13,76.0,Work,Unknown,59.0,Male,Brazil,New Zealand,Sao Paulo_Center,Approved,May
C-107954,2023-06-03,2023-10-01,120.0,Work,L1,24.0,Male,Peru,Germany,Peru_Main_Center,Approved,June
C-107955,2020-07-19,2020-08-10,22.0,Business,Schengen Business,25.0,Female,Italy,Germany,Italy_Main_Center,Approved,July
C-107956,2022-04-13,2022-05-18,35.0,Tourist,Schengen Tourist,69.0,Male,Nigeria,Japan,Nigeria_Main_Center,Approved,April
C-107957,2023-09-29,2024-01-16,109.0,Work,Employment Pass,39.0,Other,Canada,UK,Montreal_Center,Approved,September
C-107958,2022-09-30,2022-11-23,54.0,Student,F1,19.0,Female,Italy,Germany,Italy_Main_Center,Approved,September
C-107959,2021-12-24,2022-06-18,176.0,Family,CR1,7.0,Other,Pakistan,Japan,Pakistan_Main_Center,Approved,December
C-107960,2021-04-16,2021-06-12,57.0,Work,H1B,39.0,Other,Iran,Singapore,Iran_Main_Center,Approved,April
C-107961,2021-09-03,2021-09-19,16.0,Business,Business Visitor,26.0,Other,Egypt,USA,Egypt_Main_Center,Approved,September
C-107962,2023-04-25,2023-08-14,111.0,Work,H1B,50.0,Female,Mexico,Netherlands,Guadalajara_Center,Approved,April
C-107963,2021-04-18,2021-05-14,26.0,Diplomatic,Unknown,41.0,Other,France,Switzerland,France_Main_Center,Approved,April
C-107964,2023-09-24,2024-04-04,193.0,Family,Partner Visa,19.0,Other,Brazil,Singapore,Rio de Janeiro_Center,Approved,September
C-107965,2020-11-23,2021-01-12,50.0,Student,M1,28.0,Other,Germany,Singapore,Frankfurt_Center,Approved,November
C-107966,2021-05-20,2021-06-04,15.0,Business,B1,27.0,Female,Egypt,USA,Egypt_Main_Center,Approved,May
C-107967,2021-09-04,2021-12-25,112.0,Work,L1,70.0,Female,Thailand,Netherlands,Thailand_Main_Center,Denied,September
C-107968,2024-07-18,2024-08-11,24.0,Tourist,Tourist Visa,55.0,Female,Colombia,Switzerland,Colombia_Main_Center,Approved,July
C-107969,2021-03-24,2021-04-06,13.0,Business,Schengen Business,35.0,Unknown,Peru,New Zealand,Peru_Main_Center,Approved,March
C-107970,2023-01-03,2023-02-17,45.0,Tourist,B2,30.0,Other,Kenya,Canada,Kenya_Main_Center,Approved,January
C-107971,2023-04-26,2023-07-24,89.0,Work,Work Permit,39.0,Female,France,Singapore,France_Main_Center,Approved,April
C-107972,2022-11-28,2023-01-20,53.0,Work,H1B,60.0,Unknown,Egypt,New Zealand,Egypt_Main_Center,Approved,November
C-107973,2024-04-13,2024-05-09,26.0,Tourist,B2,21.0,Female,Germany,Singapore,Berlin_Center,Approved,April
C-107974,2023-10-25,2023-12-30,66.0,Work,Employment Pass,47.0,Other,Pakistan,New Zealand,Pakistan_Main_Center,Approved,October
C-107975,2023-06-03,2023-07-15,42.0,Tourist,Visitor Subclass 600,67.0,Female,Russia,UAE,Russia_Main_Center,Approved,June
C-107976,2020-12-26,2021-02-10,46.0,Student,F1,21.0,Male,Germany,Switzerland,Frankfurt_Center,Approved,December
C-107977,2022-09-20,2024-01-15,482.0,Work,Employment Pass,20.0,Female,Canada,France,Toronto_Center,Denied,September
C-107978,2020-03-22,2020-05-02,41.0,Student,Student Tier 4,26.0,Other,Iran,Canada,Iran_Main_Center,Approved,March
C-107979,2024-07-12,2024-10-06,86.0,Work,Skilled Worker,63.0,Female,Philippines,USA,Manila_Center,Approved,July
C-107980,2020-12-23,2021-01-25,33.0,Student,M1,19.0,Female,UK,Japan,London_Center,Approved,December
C-107981,2023-03-07,2023-03-30,23.0,Tourist,Visitor Subclass 600,75.0,Other,Canada,USA,Montreal_Center,Approved,March
C-107982,2020-04-21,2020-06-09,49.0,Student,Study Permit,25.0,Male,India,Australia,Chennai_Center,Approved,April
C-107983,2023-06-12,2023-07-22,40.0,Tourist,Schengen Tourist,18.0,Female,Japan,France,Japan_Main_Center,Denied,June
C-107984,2020-05-26,2020-07-02,37.0,Tourist,B2,38.0,Male,Russia,Singapore,Russia_Main_Center,Unknown,May
C-107985,2020-12-19,2021-03-04,75.0,Student,Study Permit,19.0,Male,Turkey,Japan,Turkey_Main_Center,Denied,December
C-107986,2020-08-19,2020-09-25,37.0,Tourist,B2,65.0,Other,Thailand,Singapore,Thailand_Main_Center,Approved,August
C-107987,2020-09-07,2020-12-19,103.0,Work,H1B,54.0,Other,Kenya,Australia,Kenya_Main_Center,Approved,September
C-107988,2023-06-14,2023-07-23,39.0,Tourist,Visitor Subclass 600,55.0,Other,Japan,Switzerland,Japan_Main_Center,Approved,June
C-107989,2022-03-23,2022-06-18,87.0,Work,H1B,24.0,Male,Bangladesh,UAE,Bangladesh_Main_Center,Approved,March
C-107990,2023-08-01,2023-08-27,26.0,Business,Business Visitor,24.0,Other,Philippines,Switzerland,Cebu_Center,Approved,August
C-107991,2021-09-10,2021-10-22,42.0,Tourist,Schengen Tourist,24.0,Male,Iran,Switzerland,Iran_Main_Center,Approved,September
C-107992,2021-06-10,2021-10-10,122.0,Work,H1B,55.0,Male,France,Netherlands,France_Main_Center,Approved,June
C-107993,2021-05-30,2021-06-17,18.0,Business,Schengen Business,39.0,Other,Colombia,Germany,Colombia_Main_Center,Denied,May
C-107994,2020-10-29,2020-11-17,19.0,Tourist,Schengen Tourist,30.0,Other,South Korea,Australia,South Korea_Main_Center,Denied,October
C-107995,2022-02-06,2022-02-26,20.0,Tourist,Schengen Tourist,40.0,Female,Mexico,Germany,Monterrey_Center,Approved,February
C-107996,2020-12-10,2021-01-10,31.0,Business,Schengen Business,39.0,Female,Iran,Canada,Iran_Main_Center,Approved,December
C-107997,2022-03-23,2022-08-14,144.0,Work,L1,37.0,Female,Iran,Germany,Iran_Main_Center,Approved,March
C-107998,2023-06-03,2023-08-08,66.0,Student,Study Permit,24.0,Other,Peru,New Zealand,Peru_Main_Center,Denied,June
C-107999,2022-11-28,2023-02-21,85.0,Work,H1B,39.0,Male,Russia,Netherlands,Russia_Main_Center,Approved,November
C-108000,2022-10-11,2022-10-31,20.0,Business,B1,69.0,Other,Thailand,UAE,Thailand_Main_Center,Approved,October
C-108001,2022-12-22,2023-05-18,147.0,Work,Work Permit,40.0,Female,UK,UAE,Manchester_Center,Approved,December
C-108002,2023-02-11,2023-03-10,27.0,Tourist,B2,67.0,Male,UK,Australia,London_Center,Approved,February
C-108003,2024-05-26,2024-06-29,34.0,Tourist,Visitor Subclass 600,43.0,Female,UK,Switzerland,Manchester_Center,Denied,May
C-108004,2023-08-14,2025-07-24,710.0,Tourist,Visitor Subclass 600,42.0,Male,Italy,Singapore,Italy_Main_Center,Denied,August
C-108005,2022-12-11,2023-01-10,30.0,Tourist,B2,30.0,Male,Brazil,UK,Rio de Janeiro_Center,Approved,December
C-108006,2021-04-27,2021-05-16,19.0,Tourist,Schengen Tourist,48.0,Female,Philippines,France,Cebu_Center,Denied,April
C-108007,2020-08-03,2020-10-26,84.0,Work,Skilled Worker,49.0,Female,Egypt,Netherlands,Egypt_Main_Center,Approved,August
C-108008,2020-10-08,2020-11-20,43.0,Student,Unknown,24.0,Other,Turkey,USA,Turkey_Main_Center,Approved,October
C-108009,2021-11-23,2022-06-24,213.0,Family,IR1,52.0,Other,France,New Zealand,France_Main_Center,Denied,November
C-108010,2023-12-14,2024-02-26,36.0,Tourist,Tourist Visa,73.0,Female,Colombia,UAE,Colombia_Main_Center,Pending,December
C-108011,2021-06-23,2021-08-13,51.0,Diplomatic,Diplomatic Visa,38.0,Female,Germany,France,Berlin_Center,Denied,June
C-108012,2022-03-25,2022-04-30,36.0,Tourist,B2,35.0,Male,France,Switzerland,France_Main_Center,Denied,March
C-108013,2021-07-09,2021-08-31,53.0,Tourist,Schengen Tourist,63.0,Female,India,Australia,Mumbai_Center,Approved,July
C-108014,2022-11-10,2023-01-11,62.0,Student,Study Permit,25.0,Unknown,Colombia,Japan,Colombia_Main_Center,Approved,November
C-108015,2024-08-21,2024-12-09,110.0,Work,Work Permit,42.0,Other,Brazil,Australia,Rio de Janeiro_Center,Denied,August
C-108016,2023-09-22,2023-11-04,43.0,Student,Student Tier 4,20.0,Male,Brazil,UAE,Brasilia_Center,Approved,September
C-108017,2020-04-03,2020-06-02,60.0,Work,Employment Pass,39.0,Other,Nigeria,UK,Nigeria_Main_Center,Approved,April
C-108018,2024-11-18,2025-02-24,98.0,Work,Skilled Worker,29.0,Male,Nigeria,Japan,Nigeria_Main_Center,Approved,November
C-108019,2020-02-10,2020-03-05,24.0,Tourist,Visitor Subclass 600,60.0,Other,Thailand,Singapore,Thailand_Main_Center,Approved,February
C-108020,2020-09-28,2020-10-18,20.0,Business,B1,37.0,Unknown,Bangladesh,Netherlands,Bangladesh_Main_Center,Approved,September
C-108021,2023-03-11,2024-02-26,36.0,Family,Family Reunion,82.0,Male,India,New Zealand,Mumbai_Center,Pending,March
C-108022,2022-10-19,2022-11-14,26.0,Tourist,Tourist Visa,50.0,Male,China,USA,Chengdu_Center,Approved,October
C-108023,2023-07-22,2023-08-31,40.0,Tourist,Tourist Visa,47.0,Male,Vietnam,UAE,Vietnam_Main_Center,Approved,July
C-108024,2021-02-13,2021-02-23,10.0,Tourist,Visitor Subclass 600,69.0,Male,Nigeria,Japan,Nigeria_Main_Center,Approved,February
C-108025,2024-09-17,2024-10-12,25.0,Business,Business Visitor,47.0,Other,Egypt,Switzerland,Unknown,Approved,September
C-108026,2022-05-04,2022-08-16,104.0,Work,H1B,44.0,Female,Egypt,Australia,Egypt_Main_Center,Unknown,May
C-108027,2020-07-03,2020-08-10,38.0,Tourist,Schengen Tourist,40.0,Other,China,Canada,Guangzhou_Center,Approved,July
C-108028,2023-08-12,2023-09-26,45.0,Tourist,B2,31.0,Other,Germany,Switzerland,Frankfurt_Center,Denied,August
C-108029,2020-09-20,2020-10-11,21.0,Business,B1,45.0,Other,Pakistan,Australia,Pakistan_Main_Center,Approved,September
C-108030,2021-03-03,2022-07-11,495.0,Student,Study Permit,20.0,Female,Canada,USA,Vancouver_Center,Denied,March
C-108031,2023-08-21,2024-02-26,36.0,Tourist,Tourist Visa,67.0,Female,South Korea,Germany,South Korea_Main_Center,Pending,August
C-108032,2024-07-24,2024-11-19,118.0,Work,Skilled Worker,56.0,Female,China,France,Guangzhou_Center,Denied,July
C-108033,2024-12-03,2025-03-27,114.0,Work,H1B,18.0,Male,France,Japan,France_Main_Center,Approved,December
C-108034,2021-06-03,2021-08-23,81.0,Work,Employment Pass,53.0,Female,South Korea,UAE,South Korea_Main_Center,Denied,June
C-108035,2021-06-20,2021-08-05,46.0,Tourist,Visitor Subclass 600,43.0,Female,Colombia,Japan,Colombia_Main_Center,Approved,June
C-108036,2022-04-16,2022-07-12,87.0,Work,H1B,31.0,Other,Germany,Japan,Frankfurt_Center,Approved,April
C-108037,2020-11-01,2020-11-25,24.0,Tourist,B2,22.0,Male,Japan,UK,Japan_Main_Center,Approved,November
C-108038,2024-07-31,2024-10-02,63.0,Student,F1,19.0,Male,India,UAE,Kolkata_Center,Approved,July
C-108039,2020-04-11,2020-05-12,31.0,Tourist,Unknown,63.0,Female,Germany,Australia,Frankfurt_Center,Denied,April
C-108040,2023-03-01,2024-02-26,36.0,Transit,Transit Visa,27.0,Other,Mexico,Australia,Juarez_Center,Pending,March
C-108041,2021-06-04,2021-07-10,36.0,Business,Schengen Business,37.0,Other,Japan,France,Japan_Main_Center,Approved,June
C-108042,2021-03-01,2021-05-16,76.0,Work,Work Permit,68.0,Other,Kenya,Japan,Kenya_Main_Center,Approved,March
C-108043,2022-10-01,2022-10-19,18.0,Business,B1,68.0,Other,Thailand,France,Thailand_Main_Center,Approved,October
C-108044,2020-05-10,2020-08-27,109.0,Work,Employment Pass,40.0,Male,Peru,Netherlands,Peru_Main_Center,Denied,May
C-108045,2022-05-17,2022-08-06,81.0,Work,Skilled Worker,34.0,Male,Colombia,Singapore,Colombia_Main_Center,Denied,May
C-108046,2022-09-26,2022-11-01,36.0,Tourist,Visitor Subclass 600,57.0,Female,Russia,Netherlands,Russia_Main_Center,Approved,September
C-108047,2021-12-30,2022-01-16,17.0,Business,Schengen Business,62.0,Other,France,New Zealand,France_Main_Center,Approved,December
C-108048,2020-01-09,2020-02-15,37.0,Tourist,Visitor Subclass 600,31.0,Female,Thailand,UAE,Thailand_Main_Center,Denied,January
C-108049,2020-08-24,2020-09-23,30.0,Business,Schengen Business,48.0,Unknown,Russia,UK,Russia_Main_Center,Approved,August
C-108050,2020-12-30,2021-01-30,31.0,Tourist,B2,53.0,Female,China,Netherlands,Chengdu_Center,Approved,December
C-108051,2023-05-09,2023-06-03,25.0,Business,B1,64.0,Other,Vietnam,Singapore,Vietnam_Main_Center,Approved,May
C-108052,2024-09-24,2024-11-25,62.0,Student,Student Tier 4,29.0,Female,Mexico,Australia,Guadalajara_Center,Approved,September
C-108053,2022-07-10,2022-08-16,37.0,Business,B1,60.0,Female,South Korea,Singapore,South Korea_Main_Center,Approved,July
C-108054,2021-10-30,2022-05-10,192.0,Family,Partner Visa,10.0,Female,Philippines,Switzerland,Cebu_Center,Approved,October
C-108055,2021-04-21,2021-06-13,53.0,Student,F1,27.0,Male,Iran,Netherlands,Iran_Main_Center,Approved,April
C-108056,2022-05-03,2022-05-22,19.0,Business,Business Visitor,35.0,Other,Canada,USA,Toronto_Center,Approved,May
C-108057,2021-11-22,2022-01-09,48.0,Tourist,Tourist Visa,47.0,Male,UK,France,Manchester_Center,Approved,November
C-108058,2024-01-23,2024-03-01,38.0,Tourist,Unknown,29.0,Female,Egypt,UAE,Egypt_Main_Center,Approved,January
C-108059,2023-08-03,2024-02-26,36.0,Work,L1,74.0,Female,Japan,Australia,Japan_Main_Center,Pending,August
C-108060,2023-09-04,2023-10-06,32.0,Tourist,B2,26.0,Female,Peru,France,Peru_Main_Center,Approved,September
C-108061,2023-11-02,2023-11-28,26.0,Business,B1,74.0,Male,Kenya,Singapore,Kenya_Main_Center,Denied,November
C-108062,2022-05-07,2024-02-26,36.0,Work,L1,22.0,Female,France,UK,France_Main_Center,Pending,May
C-108063,2024-09-05,2024-02-26,36.0,Work,Skilled Worker,39.0,Male,Canada,Singapore,Vancouver_Center,Pending,September
C-108064,2023-09-25,2024-02-26,36.0,Work,Unknown,47.0,Male,Brazil,Australia,Brasilia_Center,Pending,September
C-108065,2024-05-03,2024-05-17,14.0,Business,Schengen Business,74.0,Male,India,New Zealand,Hyderabad_Center,Approved,May
C-108066,2021-08-12,2021-10-22,71.0,Work,Skilled Worker,60.0,Male,South Korea,Australia,South Korea_Main_Center,Approved,August
C-108067,2021-07-10,2021-08-18,39.0,Tourist,Visitor Subclass 600,35.0,Female,Colombia,Australia,Colombia_Main_Center,Approved,July
C-108068,2023-03-18,2023-04-16,29.0,Tourist,Schengen Tourist,72.0,Other,France,UAE,France_Main_Center,Approved,March
C-108069,2021-12-08,2022-01-03,26.0,Business,Business Visitor,21.0,Female,Thailand,UK,Thailand_Main_Center,Approved,December
C-108070,2024-06-13,2024-07-30,47.0,Student,F1,25.0,Other,South Korea,Switzerland,South Korea_Main_Center,Denied,June
C-108071,2021-04-02,2021-07-13,102.0,Work,Work Permit,73.0,Male,Japan,Singapore,Japan_Main_Center,Approved,April
C-108072,2024-01-31,2026-01-18,718.0,Work,L1,37.0,Female,France,USA,France_Main_Center,Denied,January
C-108073,2021-10-26,2024-02-26,36.0,Student,Student Tier 4,19.0,Male,South Korea,UK,Unknown,Pending,October
C-108074,2020-10-21,2021-03-14,144.0,Work,Unknown,46.0,Female,Vietnam,USA,Vietnam_Main_Center,Approved,October
C-108075,2023-12-26,2024-01-14,19.0,Business,Business Visitor,25.0,Female,South Korea,Netherlands,South Korea_Main_Center,Approved,December
C-108076,2024-12-07,2025-03-15,98.0,Work,Unknown,31.0,Female,India,Germany,Mumbai_Center,Approved,December
C-108077,2024-02-29,2024-05-10,71.0,Work,Employment Pass,33.0,Male,Bangladesh,USA,Bangladesh_Main_Center,Approved,February
C-108078,2022-06-01,2023-01-12,225.0,Family,IR1,6.0,Other,Vietnam,USA,Vietnam_Main_Center,Approved,June
C-108079,2023-03-18,2023-07-28,132.0,Work,L1,45.0,Other,Iran,Netherlands,Iran_Main_Center,Approved,March
C-108080,2020-03-21,2020-07-02,103.0,Work,L1,29.0,Female,UK,Japan,Manchester_Center,Approved,March
C-108081,2021-10-01,2021-10-20,19.0,Tourist,Visitor Subclass 600,58.0,Female,Russia,USA,Russia_Main_Center,Approved,October
C-108082,2022-01-24,2022-04-01,67.0,Student,F1,25.0,Male,Pakistan,Japan,Pakistan_Main_Center,Approved,January
C-108083,2021-10-19,2021-12-23,65.0,Work,Employment Pass,56.0,Other,Russia,UAE,Russia_Main_Center,Approved,October
C-108084,2024-03-09,2024-04-13,35.0,Student,Study Permit,20.0,Other,France,Singapore,France_Main_Center,Approved,March
C-108085,2024-01-27,2024-03-04,37.0,Tourist,Tourist Visa,20.0,Other,Mexico,UAE,Mexico City_Center,Approved,January
C-108086,2024-02-19,2024-03-21,31.0,Tourist,Visitor Subclass 600,42.0,Male,Mexico,Singapore,Mexico City_Center,Approved,February
C-108087,2020-02-14,2020-03-18,33.0,Tourist,B2,25.0,Other,France,Singapore,France_Main_Center,Approved,February
C-108088,2024-09-19,2024-12-18,90.0,Work,L1,63.0,Male,Vietnam,Netherlands,Vietnam_Main_Center,Approved,September
C-108089,2020-02-06,2020-02-16,10.0,Business,B1,48.0,Other,Iran,UK,Iran_Main_Center,Denied,February
C-108090,2021-01-05,2021-02-12,38.0,Tourist,Tourist Visa,35.0,Unknown,Vietnam,New Zealand,Vietnam_Main_Center,Approved,January
C-108091,2023-08-06,2023-09-13,38.0,Tourist,Schengen Tourist,74.0,Male,Brazil,New Zealand,Rio de Janeiro_Center,Denied,August
C-108092,2020-09-28,2020-12-22,85.0,Work,L1,45.0,Female,Italy,New Zealand,Italy_Main_Center,Approved,September
C-108093,2021-10-24,2022-05-15,203.0,Family,Family Reunion,8.0,Female,Canada,Australia,Montreal_Center,Approved,October
C-108094,2023-11-30,2024-03-13,104.0,Work,H1B,45.0,Other,Mexico,UAE,Juarez_Center,Denied,November
C-108095,2021-03-27,2021-05-27,61.0,Student,Study Permit,18.0,Male,Kenya,Germany,Kenya_Main_Center,Approved,March
C-108096,2023-09-13,2023-10-15,32.0,Tourist,Schengen Tourist,33.0,Female,Thailand,UAE,Unknown,Denied,September
C-108097,2020-09-02,2020-10-10,38.0,Tourist,Tourist Visa,66.0,Other,Russia,Switzerland,Russia_Main_Center,Approved,September
C-108098,2022-04-13,2022-06-29,77.0,Work,Skilled Worker,40.0,Male,India,France,Delhi_Center,Denied,April
C-108099,2023-03-03,2023-04-07,35.0,Student,Student Tier 4,21.0,Female,South Korea,France,South Korea_Main_Center,Approved,March
C-108100,2021-02-20,2024-02-26,36.0,Student,Student Tier 4,18.0,Female,Spain,New Zealand,Spain_Main_Center,Pending,February
C-108101,2023-10-20,2024-02-26,36.0,Tourist,Tourist Visa,31.0,Other,India,Netherlands,Kolkata_Center,Pending,October
C-108102,2021-12-20,2022-02-15,57.0,Student,Student Tier 4,18.0,Female,Russia,Singapore,Russia_Main_Center,Approved,December
C-108103,2020-11-25,2021-03-07,102.0,Work,L1,27.0,Male,Bangladesh,France,Bangladesh_Main_Center,Approved,November
C-108104,2024-10-28,2024-12-21,54.0,Student,Unknown,21.0,Female,Japan,Germany,Japan_Main_Center,Approved,October
C-108105,2024-11-10,2024-12-16,36.0,Tourist,Tourist Visa,36.0,Male,India,USA,Chennai_Center,Approved,November
C-108106,2022-03-09,2022-07-02,115.0,Work,H1B,59.0,Other,Russia,Australia,Russia_Main_Center,Denied,March
C-108107,2023-09-24,2024-02-26,36.0,Transit,Transit Visa,45.0,Female,Mexico,USA,Guadalajara_Center,Pending,September
C-108108,2021-03-06,2024-02-26,36.0,Student,Study Permit,30.0,Other,Italy,UAE,Italy_Main_Center,Pending,March
C-108109,2023-07-11,2023-10-31,112.0,Work,Skilled Worker,48.0,Other,Turkey,USA,Turkey_Main_Center,Approved,July
C-108110,2024-01-09,2024-07-13,186.0,Family,IR1,17.0,Female,Germany,UAE,Frankfurt_Center,Denied,January
C-108111,2024-04-28,2024-07-14,77.0,Work,Skilled Worker,50.0,Other,Pakistan,Netherlands,Pakistan_Main_Center,Approved,April
C-108112,2022-03-29,2022-04-22,24.0,Tourist,B2,63.0,Male,Italy,UAE,Unknown,Approved,March
C-108113,2024-02-14,2024-04-16,62.0,Diplomatic,Diplomatic Visa,73.0,Female,Pakistan,Switzerland,Pakistan_Main_Center,Approved,February
C-108114,2020-09-11,2020-10-23,42.0,Tourist,B2,24.0,Other,Nigeria,Switzerland,Nigeria_Main_Center,Denied,September
C-108115,2023-10-14,2023-10-17,3.0,Tourist,B2,56.0,Other,Peru,New Zealand,Peru_Main_Center,Approved,October
C-108116,2023-12-03,2024-01-29,57.0,Tourist,Visitor Subclass 600,20.0,Other,India,Switzerland,Delhi_Center,Approved,December
C-108117,2021-11-07,2022-02-03,88.0,Work,Work Permit,68.0,Female,Peru,Australia,Peru_Main_Center,Approved,November
C-108118,2021-01-04,2021-01-30,26.0,Business,B1,61.0,Female,Brazil,Netherlands,Sao Paulo_Center,Approved,January
C-108119,2020-01-14,2020-02-24,41.0,Tourist,Schengen Tourist,64.0,Other,Turkey,New Zealand,Turkey_Main_Center,Approved,January
C-108120,2023-01-02,2024-02-26,36.0,Work,Work Permit,34.0,Other,Nigeria,UK,Nigeria_Main_Center,Pending,January
C-108121,2022-03-30,2022-05-17,48.0,Student,F1,26.0,Female,Nigeria,USA,Nigeria_Main_Center,Approved,March
C-108122,2024-11-05,2025-02-10,97.0,Work,L1,19.0,Female,Brazil,New Zealand,Brasilia_Center,Approved,November
C-108123,2020-08-25,2024-02-26,36.0,Business,Schengen Business,40.0,Unknown,Peru,France,Peru_Main_Center,Pending,August
C-108124,2021-06-23,2021-09-26,95.0,Work,Unknown,19.0,Other,France,New Zealand,France_Main_Center,Denied,June
C-108125,2020-04-03,2020-06-05,63.0,Work,H1B,42.0,Unknown,Japan,USA,Japan_Main_Center,Unknown,April
C-108126,2023-10-25,2023-12-20,56.0,Student,F1,22.0,Female,Peru,Singapore,Peru_Main_Center,Approved,October
C-108127,2020-04-21,2020-07-29,99.0,Work,Employment Pass,38.0,Male,France,Germany,France_Main_Center,Denied,April
C-108128,2023-07-18,2023-11-01,106.0,Work,Skilled Worker,46.0,Other,Japan,Australia,Japan_Main_Center,Approved,July
C-108129,2021-08-08,2021-09-15,38.0,Tourist,Visitor Subclass 600,41.0,Female,Nigeria,Germany,Nigeria_Main_Center,Approved,August
C-108130,2024-04-27,2024-07-14,78.0,Work,H1B,52.0,Female,Brazil,Switzerland,Sao Paulo_Center,Approved,April
C-108131,2021-12-17,2022-03-06,79.0,Work,Employment Pass,22.0,Male,Thailand,UK,Thailand_Main_Center,Approved,December
C-108132,2020-06-25,2022-05-15,689.0,Student,Student Tier 4,28.0,Other,Canada,Singapore,Vancouver_Center,Denied,June
C-108133,2024-11-16,2025-03-14,118.0,Work,Skilled Worker,44.0,Other,Turkey,Netherlands,Turkey_Main_Center,Denied,November
C-108134,2021-07-31,2021-08-28,28.0,Business,Schengen Business,51.0,Other,Iran,Germany,Iran_Main_Center,Approved,July
C-108135,2020-05-20,2020-07-16,57.0,Work,Employment Pass,23.0,Other,Iran,New Zealand,Iran_Main_Center,Approved,May
C-108136,2021-05-31,2021-09-13,105.0,Work,H1B,54.0,Other,Japan,USA,Japan_Main_Center,Approved,May
C-108137,2023-03-25,2024-02-26,36.0,Diplomatic,Diplomatic Visa,33.0,Male,Canada,Japan,Vancouver_Center,Pending,March
C-108138,2024-10-16,2024-12-31,76.0,Work,Skilled Worker,41.0,Male,Spain,France,Spain_Main_Center,Approved,October
C-108139,2021-03-31,2021-08-29,151.0,Family,IR1,66.0,Unknown,France,UK,France_Main_Center,Approved,March
C-108140,2022-09-16,2022-10-25,39.0,Student,Study Permit,30.0,Female,Bangladesh,Japan,Bangladesh_Main_Center,Approved,September
C-108141,2022-09-28,2022-10-31,33.0,Tourist,Visitor Subclass 600,55.0,Male,India,UAE,Chennai_Center,Approved,September
C-108142,2021-05-27,2021-07-21,55.0,Student,Study Permit,26.0,Female,France,Japan,France_Main_Center,Approved,May
C-108143,2022-06-17,2022-08-17,61.0,Student,Study Permit,22.0,Other,Mexico,UAE,Mexico City_Center,Approved,June
C-108144,2023-03-28,2023-04-17,20.0,Tourist,Visitor Subclass 600,47.0,Male,Egypt,Switzerland,Egypt_Main_Center,Approved,March
C-108145,2021-02-05,2021-03-09,32.0,Tourist,Schengen Tourist,20.0,Male,India,Switzerland,Hyderabad_Center,Approved,February
C-108146,2021-11-10,2021-12-05,25.0,Tourist,Tourist Visa,33.0,Female,UK,Netherlands,London_Center,Approved,November
C-108147,2024-12-16,2025-01-16,31.0,Business,B1,75.0,Male,Thailand,UK,Thailand_Main_Center,Approved,December
C-108148,2024-12-20,2025-04-10,111.0,Work,Employment Pass,45.0,Other,Peru,Netherlands,Peru_Main_Center,Approved,December
C-108149,2024-02-09,2024-03-12,32.0,Student,M1,20.0,Male,Iran,USA,Iran_Main_Center,Approved,February
C-108150,2020-06-22,2020-12-28,189.0,Family,Partner Visa,8.0,Female,Pakistan,Singapore,Pakistan_Main_Center,Approved,June
C-108151,2020-06-01,2020-09-03,94.0,Work,L1,43.0,Male,Japan,Switzerland,Japan_Main_Center,Approved,June
C-108152,2024-07-24,2025-01-19,179.0,Family,Partner Visa,15.0,Female,Pakistan,Japan,Pakistan_Main_Center,Approved,July
C-108153,2020-03-02,2020-05-15,74.0,Work,Unknown,27.0,Other,Nigeria,New Zealand,Nigeria_Main_Center,Denied,March
C-108154,2022-06-07,2022-07-20,43.0,Student,F1,19.0,Female,South Korea,UK,South Korea_Main_Center,Denied,June
C-108155,2024-08-29,2024-09-30,32.0,Tourist,B2,22.0,Other,Spain,Australia,Spain_Main_Center,Denied,August
C-108156,2024-10-10,2024-12-27,78.0,Transit,C1,71.0,Other,China,Germany,Beijing_Center,Approved,October
C-108157,2021-06-09,2021-07-18,39.0,Tourist,B2,23.0,Other,South Korea,UK,South Korea_Main_Center,Approved,June
C-108158,2021-05-14,2021-06-10,27.0,Student,M1,23.0,Male,Pakistan,Netherlands,Pakistan_Main_Center,Approved,May
C-108159,2020-04-15,2020-05-14,29.0,Tourist,Tourist Visa,55.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,April
C-108160,2022-06-04,2022-07-10,36.0,Tourist,B2,65.0,Female,Russia,Australia,Russia_Main_Center,Approved,June
C-108161,2022-04-20,2022-08-14,116.0,Work,Work Permit,60.0,Female,France,USA,France_Main_Center,Approved,April
C-108162,2021-02-26,2021-09-01,187.0,Family,CR1,27.0,Female,Spain,UK,Spain_Main_Center,Approved,February
C-108163,2024-12-10,2025-07-01,203.0,Family,CR1,54.0,Other,Egypt,France,Egypt_Main_Center,Approved,December
C-108164,2021-12-10,2022-01-08,29.0,Tourist,B2,32.0,Male,Japan,France,Japan_Main_Center,Approved,December
C-108165,2020-04-15,2020-06-16,62.0,Work,Skilled Worker,54.0,Male,Bangladesh,New Zealand,Bangladesh_Main_Center,Approved,April
