Application_Month,Peak_Season,countryAvg,visa_type_Avg,Delay_Status,visa_class_Avg,Processing_Days
11,Off-Peak,65.37269681742043,92.99161887957654,Delayed,91.60069444444444,80.0
6,Peak,65.50972104818258,171.03977272727272,Severely Delayed,173.78181818181818,165.0
12,Off-Peak,61.9236276849642,171.03977272727272,Normal,165.51977401129943,36.0
11,Off-Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,42.0
6,Peak,63.61986863711002,29.534550195567146,Normal,29.401574803149607,32.0
7,Peak,63.61986863711002,92.99161887957654,Normal,92.83892617449665,36.0
6,Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,38.0
8,Peak,65.37269681742043,52.2916392363397,Delayed,53.711934156378604,53.0
6,Peak,66.30521472392638,39.43447037701975,Normal,40.150870406189554,36.0
4,Off-Peak,64.56770833333333,52.2916392363397,Normal,52.0267229254571,40.0
3,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,92.83892617449665,103.0
11,Off-Peak,65.50972104818258,52.2916392363397,Normal,51.23287671232877,40.0
4,Off-Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,34.0
9,Off-Peak,66.37839937839938,39.43447037701975,Fast,36.92940038684719,17.0
8,Peak,64.56770833333333,39.43447037701975,Fast,37.76707202993452,28.0
12,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,92.83892617449665,102.0
9,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.53501400560224,40.0
11,Off-Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,44.0
12,Off-Peak,61.9236276849642,52.2916392363397,Fast,53.53501400560224,27.0
3,Off-Peak,66.37839937839938,92.99161887957654,Normal,94.74632352941177,36.0
2,Off-Peak,66.25196850393701,52.2916392363397,Normal,52.0267229254571,36.0
9,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,92.83892617449665,94.0
10,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,91.99769585253456,132.0
7,Peak,63.61986863711002,39.43447037701975,Normal,36.92940038684719,46.0
10,Off-Peak,62.77526273241714,72.12162162162163,Normal,60.958666666666666,36.0
10,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,112.0
5,Peak,65.50972104818258,171.03977272727272,Severely Delayed,171.17021276595744,161.0
12,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,91.60069444444444,91.0
11,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.70486111111111,97.0
9,Off-Peak,63.61986863711002,29.534550195567146,Normal,29.401574803149607,36.0
12,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.53501400560224,47.0
6,Peak,64.56770833333333,52.2916392363397,Normal,53.53501400560224,48.0
8,Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,167.0
10,Off-Peak,65.50972104818258,52.2916392363397,Fast,51.23287671232877,28.0
12,Off-Peak,65.50972104818258,52.2916392363397,Normal,52.0267229254571,36.0
7,Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,42.0
3,Off-Peak,65.37269681742043,39.43447037701975,Fast,37.76707202993452,22.0
10,Off-Peak,65.50972104818258,92.99161887957654,Delayed,91.60069444444444,83.0
12,Off-Peak,62.77526273241714,39.43447037701975,Fast,42.395198522622344,29.0
10,Off-Peak,65.50972104818258,92.99161887957654,Delayed,92.83892617449665,80.0
5,Peak,66.30521472392638,39.43447037701975,Normal,36.92940038684719,34.0
3,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,91.99769585253456,125.0
4,Off-Peak,66.37839937839938,39.43447037701975,Fast,40.150870406189554,28.0
3,Off-Peak,61.9236276849642,39.43447037701975,Fast,42.395198522622344,29.0
12,Off-Peak,65.50972104818258,39.43447037701975,Normal,36.92940038684719,31.0
2,Off-Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,34.0
5,Peak,66.37839937839938,29.534550195567146,Normal,29.401574803149607,36.0
11,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,37.0
2,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.711934156378604,48.0
1,Off-Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,31.0
12,Off-Peak,66.25196850393701,39.43447037701975,Normal,42.395198522622344,41.0
2,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,91.60069444444444,104.0
4,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.53501400560224,41.0
1,Off-Peak,65.37269681742043,39.43447037701975,Normal,42.395198522622344,40.0
12,Off-Peak,64.56770833333333,39.43447037701975,Normal,36.92940038684719,39.0
3,Off-Peak,64.56770833333333,39.43447037701975,Normal,37.76707202993452,38.0
5,Peak,64.56770833333333,29.534550195567146,Fast,29.401574803149607,14.0
4,Off-Peak,63.09761549925484,52.2916392363397,Delayed,52.0267229254571,53.0
4,Off-Peak,67.8239815526518,92.99161887957654,Delayed,91.99769585253456,89.0
8,Peak,65.37269681742043,29.534550195567146,Normal,32.86150712830957,34.0
2,Off-Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,40.0
6,Peak,63.09761549925484,52.2916392363397,Delayed,52.0267229254571,73.0
1,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.711934156378604,75.0
2,Off-Peak,64.56770833333333,52.2916392363397,Delayed,53.711934156378604,52.0
5,Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,36.0
9,Off-Peak,64.56770833333333,52.2916392363397,Fast,53.53501400560224,29.0
11,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,47.0
2,Off-Peak,66.30521472392638,39.43447037701975,Fast,42.395198522622344,29.0
4,Off-Peak,67.8239815526518,92.99161887957654,Delayed,94.70486111111111,57.0
10,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,94.70486111111111,95.0
5,Peak,67.8239815526518,39.43447037701975,Fast,42.395198522622344,25.0
5,Peak,62.77526273241714,39.43447037701975,Normal,40.150870406189554,39.0
6,Peak,66.25196850393701,39.43447037701975,Fast,40.150870406189554,26.0
11,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.74632352941177,94.0
12,Off-Peak,66.25196850393701,39.43447037701975,Normal,36.92940038684719,45.0
2,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,92.83892617449665,119.0
2,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.53501400560224,44.0
12,Off-Peak,65.37269681742043,29.534550195567146,Fast,29.401574803149607,25.0
3,Off-Peak,67.8239815526518,39.43447037701975,Fast,42.395198522622344,15.0
12,Off-Peak,64.56770833333333,52.2916392363397,Normal,51.23287671232877,44.0
3,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,91.99769585253456,93.0
11,Off-Peak,64.56770833333333,52.2916392363397,Delayed,51.23287671232877,58.0
2,Off-Peak,62.77526273241714,39.43447037701975,Normal,42.395198522622344,50.0
5,Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,34.0
11,Off-Peak,66.25196850393701,39.43447037701975,Normal,42.395198522622344,32.0
2,Off-Peak,62.77526273241714,39.43447037701975,Normal,60.958666666666666,36.0
12,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,92.83892617449665,93.0
2,Off-Peak,67.8239815526518,39.43447037701975,Normal,37.76707202993452,40.0
5,Peak,64.56770833333333,39.43447037701975,Normal,40.150870406189554,36.0
12,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.53501400560224,42.0
8,Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,50.0
5,Peak,63.09761549925484,171.03977272727272,Severely Delayed,174.6283783783784,194.0
3,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,94.74632352941177,113.0
12,Off-Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,41.0
5,Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,100.0
2,Off-Peak,67.8239815526518,39.43447037701975,Severely Delayed,42.395198522622344,689.0
6,Peak,63.61986863711002,63.90344827586207,Delayed,64.32876712328768,75.0
8,Peak,61.9236276849642,52.2916392363397,Delayed,53.711934156378604,53.0
6,Peak,65.50972104818258,171.03977272727272,Severely Delayed,173.78181818181818,194.0
12,Off-Peak,62.77526273241714,39.43447037701975,Normal,37.76707202993452,43.0
4,Off-Peak,63.09761549925484,63.90344827586207,Delayed,64.32876712328768,54.0
12,Off-Peak,65.37269681742043,39.43447037701975,Fast,36.92940038684719,15.0
10,Off-Peak,65.37269681742043,29.534550195567146,Fast,26.6414686825054,24.0
9,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.74632352941177,95.0
7,Peak,63.09761549925484,63.90344827586207,Normal,63.63636363636363,36.0
1,Off-Peak,65.37269681742043,39.43447037701975,Normal,37.76707202993452,49.0
12,Off-Peak,63.09761549925484,52.2916392363397,Normal,53.53501400560224,45.0
11,Off-Peak,66.25196850393701,92.99161887957654,Delayed,60.958666666666666,90.0
3,Off-Peak,64.23585657370518,52.2916392363397,Normal,52.0267229254571,33.0
6,Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.70486111111111,117.0
10,Off-Peak,65.37269681742043,171.03977272727272,Severely Delayed,171.17021276595744,175.0
8,Peak,67.8239815526518,92.99161887957654,Severely Delayed,91.99769585253456,132.0
1,Off-Peak,63.09761549925484,92.99161887957654,Normal,91.99769585253456,36.0
7,Peak,66.37839937839938,171.03977272727272,Severely Delayed,171.17021276595744,156.0
10,Off-Peak,62.77526273241714,52.2916392363397,Normal,60.958666666666666,44.0
12,Off-Peak,61.9236276849642,171.03977272727272,Severely Delayed,165.51977401129943,176.0
11,Off-Peak,61.9236276849642,92.99161887957654,Delayed,92.83892617449665,66.0
3,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.53501400560224,51.0
4,Off-Peak,61.9236276849642,52.2916392363397,Normal,53.53501400560224,38.0
9,Off-Peak,66.37839937839938,39.43447037701975,Fast,40.150870406189554,22.0
1,Off-Peak,65.37269681742043,52.2916392363397,Normal,53.711934156378604,46.0
4,Off-Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,36.0
8,Peak,64.56770833333333,92.99161887957654,Severely Delayed,92.83892617449665,111.0
7,Peak,63.61986863711002,92.99161887957654,Severely Delayed,92.83892617449665,95.0
6,Peak,66.25196850393701,92.99161887957654,Severely Delayed,92.83892617449665,101.0
8,Peak,63.09761549925484,52.2916392363397,Delayed,53.53501400560224,52.0
9,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,60.958666666666666,104.0
4,Off-Peak,64.23585657370518,92.99161887957654,Delayed,91.99769585253456,77.0
7,Peak,65.50972104818258,92.99161887957654,Severely Delayed,92.83892617449665,135.0
3,Off-Peak,64.56770833333333,72.12162162162163,Normal,75.72985781990522,36.0
1,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.99769585253456,92.0
2,Off-Peak,62.77526273241714,92.99161887957654,Severely Delayed,94.70486111111111,172.0
10,Off-Peak,66.30521472392638,29.534550195567146,Fast,26.6414686825054,19.0
4,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.711934156378604,50.0
5,Peak,65.37269681742043,92.99161887957654,Severely Delayed,92.83892617449665,100.0
7,Peak,63.61986863711002,52.2916392363397,Fast,51.23287671232877,30.0
7,Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,36.0
2,Off-Peak,66.30521472392638,29.534550195567146,Fast,32.86150712830957,29.0
4,Off-Peak,65.50972104818258,92.99161887957654,Normal,94.74632352941177,43.0
2,Off-Peak,62.77526273241714,39.43447037701975,Normal,37.76707202993452,34.0
9,Off-Peak,65.37269681742043,92.99161887957654,Delayed,92.83892617449665,57.0
8,Peak,63.61986863711002,52.2916392363397,Delayed,51.23287671232877,53.0
3,Off-Peak,64.23585657370518,29.534550195567146,Fast,26.6414686825054,18.0
6,Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,36.0
3,Off-Peak,65.37269681742043,63.90344827586207,Delayed,63.63636363636363,65.0
9,Off-Peak,66.25196850393701,39.43447037701975,Fast,36.92940038684719,25.0
3,Off-Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,36.0
11,Off-Peak,66.30521472392638,39.43447037701975,Normal,37.76707202993452,31.0
1,Off-Peak,61.9236276849642,52.2916392363397,Delayed,52.0267229254571,61.0
1,Off-Peak,66.37839937839938,39.43447037701975,Normal,42.395198522622344,44.0
4,Off-Peak,63.09761549925484,39.43447037701975,Fast,42.395198522622344,27.0
2,Off-Peak,65.50972104818258,39.43447037701975,Fast,37.76707202993452,27.0
2,Off-Peak,67.8239815526518,52.2916392363397,Delayed,53.53501400560224,57.0
4,Off-Peak,64.56770833333333,52.2916392363397,Delayed,53.711934156378604,53.0
5,Peak,62.77526273241714,92.99161887957654,Delayed,94.70486111111111,87.0
8,Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,36.0
10,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,113.0
2,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,105.0
11,Off-Peak,64.23585657370518,52.2916392363397,Delayed,51.23287671232877,53.0
9,Off-Peak,64.23585657370518,92.99161887957654,Delayed,94.74632352941177,82.0
7,Peak,61.9236276849642,39.43447037701975,Normal,37.76707202993452,40.0
7,Peak,64.56770833333333,92.99161887957654,Severely Delayed,60.958666666666666,97.0
3,Off-Peak,67.8239815526518,92.99161887957654,Normal,91.99769585253456,50.0
12,Off-Peak,64.56770833333333,39.43447037701975,Normal,36.92940038684719,36.0
7,Peak,65.50972104818258,52.2916392363397,Delayed,53.53501400560224,65.0
12,Off-Peak,62.77526273241714,72.12162162162163,Delayed,69.63981042654028,88.0
11,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,92.83892617449665,108.0
4,Off-Peak,66.37839937839938,29.534550195567146,Fast,26.6414686825054,23.0
9,Off-Peak,63.61986863711002,39.43447037701975,Normal,42.395198522622344,38.0
11,Off-Peak,67.8239815526518,52.2916392363397,Normal,51.23287671232877,47.0
8,Peak,66.25196850393701,52.2916392363397,Delayed,52.0267229254571,57.0
7,Peak,66.25196850393701,39.43447037701975,Delayed,37.76707202993452,53.0
5,Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,45.0
1,Off-Peak,64.23585657370518,52.2916392363397,Normal,52.0267229254571,44.0
5,Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,32.0
3,Off-Peak,63.09761549925484,72.12162162162163,Normal,75.72985781990522,35.0
12,Off-Peak,65.37269681742043,29.534550195567146,Normal,26.6414686825054,34.0
10,Off-Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,39.0
12,Off-Peak,66.25196850393701,92.99161887957654,Delayed,94.70486111111111,86.0
12,Off-Peak,63.61986863711002,39.43447037701975,Normal,40.150870406189554,38.0
10,Off-Peak,65.50972104818258,52.2916392363397,Delayed,53.711934156378604,68.0
9,Off-Peak,66.37839937839938,92.99161887957654,Delayed,94.74632352941177,79.0
8,Peak,62.77526273241714,171.03977272727272,Severely Delayed,173.78181818181818,177.0
12,Off-Peak,66.25196850393701,171.03977272727272,Severely Delayed,165.51977401129943,227.0
9,Off-Peak,66.37839937839938,39.43447037701975,Normal,60.958666666666666,37.0
1,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,91.99769585253456,131.0
8,Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.60069444444444,113.0
11,Off-Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,32.0
10,Off-Peak,65.50972104818258,63.90344827586207,Normal,64.32876712328768,44.0
8,Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,107.0
3,Off-Peak,66.30521472392638,52.2916392363397,Fast,53.711934156378604,29.0
4,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,94.74632352941177,106.0
12,Off-Peak,63.09761549925484,29.534550195567146,Fast,32.86150712830957,24.0
12,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,91.99769585253456,106.0
12,Off-Peak,67.8239815526518,39.43447037701975,Normal,37.76707202993452,32.0
5,Peak,67.8239815526518,52.2916392363397,Normal,52.0267229254571,46.0
4,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.53501400560224,57.0
9,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,92.83892617449665,103.0
6,Peak,65.37269681742043,39.43447037701975,Normal,40.150870406189554,41.0
3,Off-Peak,63.61986863711002,29.534550195567146,Fast,29.401574803149607,19.0
8,Peak,66.25196850393701,39.43447037701975,Normal,40.150870406189554,45.0
12,Off-Peak,63.61986863711002,39.43447037701975,Fast,42.395198522622344,20.0
10,Off-Peak,66.37839937839938,52.2916392363397,Normal,60.958666666666666,49.0
10,Off-Peak,66.30521472392638,92.99161887957654,Normal,92.83892617449665,36.0
7,Peak,63.09761549925484,39.43447037701975,Normal,42.395198522622344,41.0
9,Off-Peak,67.8239815526518,92.99161887957654,Delayed,94.74632352941177,85.0
7,Peak,64.56770833333333,92.99161887957654,Severely Delayed,60.958666666666666,112.0
7,Peak,66.37839937839938,29.534550195567146,Normal,26.6414686825054,31.0
6,Peak,67.8239815526518,39.43447037701975,Normal,36.92940038684719,49.0
5,Peak,64.56770833333333,39.43447037701975,Fast,37.76707202993452,7.0
5,Peak,63.09761549925484,52.2916392363397,Normal,51.23287671232877,37.0
8,Peak,66.25196850393701,29.534550195567146,Fast,32.86150712830957,28.0
12,Off-Peak,66.30521472392638,39.43447037701975,Normal,36.92940038684719,49.0
12,Off-Peak,67.8239815526518,29.534550195567146,Fast,32.86150712830957,23.0
1,Off-Peak,64.56770833333333,39.43447037701975,Normal,42.395198522622344,36.0
12,Off-Peak,66.37839937839938,29.534550195567146,Fast,26.6414686825054,21.0
3,Off-Peak,66.37839937839938,39.43447037701975,Fast,36.92940038684719,18.0
9,Off-Peak,65.37269681742043,92.99161887957654,Normal,91.99769585253456,36.0
12,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,91.99769585253456,99.0
6,Peak,63.61986863711002,39.43447037701975,Fast,42.395198522622344,26.0
4,Off-Peak,66.30521472392638,92.99161887957654,Delayed,94.74632352941177,73.0
1,Off-Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,46.0
3,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.711934156378604,31.0
12,Off-Peak,66.37839937839938,171.03977272727272,Severely Delayed,173.78181818181818,251.0
3,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,91.99769585253456,108.0
9,Off-Peak,64.56770833333333,29.534550195567146,Fast,29.401574803149607,16.0
10,Off-Peak,61.9236276849642,39.43447037701975,Normal,40.150870406189554,36.0
8,Peak,66.25196850393701,92.99161887957654,Delayed,91.60069444444444,86.0
1,Off-Peak,66.30521472392638,39.43447037701975,Normal,40.150870406189554,40.0
12,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,92.83892617449665,97.0
7,Peak,66.37839937839938,39.43447037701975,Normal,36.92940038684719,33.0
3,Off-Peak,62.77526273241714,92.99161887957654,Delayed,94.74632352941177,81.0
8,Peak,67.8239815526518,39.43447037701975,Normal,40.150870406189554,33.0
8,Peak,61.9236276849642,29.534550195567146,Fast,60.958666666666666,27.0
8,Peak,66.25196850393701,92.99161887957654,Severely Delayed,91.60069444444444,102.0
11,Off-Peak,67.8239815526518,92.99161887957654,Delayed,91.60069444444444,90.0
1,Off-Peak,63.61986863711002,52.2916392363397,Delayed,53.53501400560224,63.0
3,Off-Peak,61.9236276849642,92.99161887957654,Delayed,94.74632352941177,84.0
10,Off-Peak,67.8239815526518,39.43447037701975,Fast,40.150870406189554,17.0
12,Off-Peak,62.77526273241714,39.43447037701975,Normal,36.92940038684719,32.0
9,Off-Peak,61.9236276849642,52.2916392363397,Fast,52.0267229254571,27.0
2,Off-Peak,66.30521472392638,52.2916392363397,Normal,52.0267229254571,47.0
6,Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,35.0
2,Off-Peak,62.77526273241714,92.99161887957654,Severely Delayed,94.70486111111111,118.0
11,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,92.83892617449665,110.0
2,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,92.83892617449665,109.0
7,Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,36.0
5,Peak,61.9236276849642,29.534550195567146,Fast,32.86150712830957,17.0
4,Off-Peak,63.61986863711002,92.99161887957654,Delayed,91.99769585253456,82.0
5,Peak,65.50972104818258,29.534550195567146,Fast,29.401574803149607,24.0
2,Off-Peak,65.50972104818258,92.99161887957654,Normal,91.99769585253456,36.0
3,Off-Peak,61.9236276849642,39.43447037701975,Fast,36.92940038684719,30.0
12,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,33.0
8,Peak,63.09761549925484,29.534550195567146,Fast,29.401574803149607,27.0
6,Peak,61.9236276849642,52.2916392363397,Delayed,52.0267229254571,63.0
9,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,103.0
3,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.711934156378604,50.0
12,Off-Peak,66.37839937839938,92.99161887957654,Delayed,91.60069444444444,78.0
11,Off-Peak,66.30521472392638,39.43447037701975,Fast,37.76707202993452,16.0
7,Peak,65.37269681742043,171.03977272727272,Severely Delayed,173.78181818181818,232.0
11,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.711934156378604,42.0
5,Peak,62.77526273241714,29.534550195567146,Fast,29.401574803149607,12.0
6,Peak,66.30521472392638,171.03977272727272,Severely Delayed,173.78181818181818,194.0
6,Peak,64.23585657370518,39.43447037701975,Normal,37.76707202993452,41.0
7,Peak,64.23585657370518,52.2916392363397,Normal,53.53501400560224,36.0
2,Off-Peak,64.56770833333333,39.43447037701975,Fast,40.150870406189554,24.0
5,Peak,63.09761549925484,92.99161887957654,Delayed,94.74632352941177,79.0
11,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,94.74632352941177,103.0
9,Off-Peak,67.8239815526518,39.43447037701975,Fast,36.92940038684719,28.0
5,Peak,63.09761549925484,39.43447037701975,Fast,40.150870406189554,30.0
10,Off-Peak,66.25196850393701,92.99161887957654,Delayed,60.958666666666666,65.0
10,Off-Peak,66.37839937839938,92.99161887957654,Delayed,94.70486111111111,87.0
7,Peak,65.37269681742043,52.2916392363397,Delayed,52.0267229254571,52.0
2,Off-Peak,67.8239815526518,29.534550195567146,Fast,29.401574803149607,21.0
4,Off-Peak,63.61986863711002,92.99161887957654,Delayed,94.74632352941177,73.0
5,Peak,62.77526273241714,52.2916392363397,Normal,51.23287671232877,33.0
10,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,37.0
3,Off-Peak,62.77526273241714,39.43447037701975,Normal,42.395198522622344,32.0
8,Peak,65.50972104818258,39.43447037701975,Delayed,36.92940038684719,51.0
12,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,94.70486111111111,101.0
5,Peak,64.56770833333333,52.2916392363397,Normal,52.0267229254571,42.0
2,Off-Peak,63.09761549925484,92.99161887957654,Delayed,91.60069444444444,52.0
1,Off-Peak,63.61986863711002,39.43447037701975,Fast,37.76707202993452,29.0
1,Off-Peak,66.25196850393701,29.534550195567146,Normal,32.86150712830957,34.0
1,Off-Peak,66.30521472392638,29.534550195567146,Normal,29.401574803149607,36.0
5,Peak,67.8239815526518,39.43447037701975,Normal,36.92940038684719,37.0
3,Off-Peak,63.09761549925484,39.43447037701975,Normal,42.395198522622344,33.0
7,Peak,62.77526273241714,63.90344827586207,Delayed,63.63636363636363,63.0
10,Off-Peak,67.8239815526518,39.43447037701975,Normal,36.92940038684719,33.0
4,Off-Peak,64.23585657370518,39.43447037701975,Fast,37.76707202993452,30.0
4,Off-Peak,62.77526273241714,52.2916392363397,Normal,51.23287671232877,37.0
8,Peak,67.8239815526518,29.534550195567146,Fast,29.401574803149607,29.0
2,Off-Peak,64.23585657370518,29.534550195567146,Fast,29.401574803149607,16.0
7,Peak,61.9236276849642,39.43447037701975,Normal,60.958666666666666,45.0
4,Off-Peak,63.09761549925484,29.534550195567146,Fast,32.86150712830957,16.0
10,Off-Peak,65.37269681742043,52.2916392363397,Delayed,53.711934156378604,53.0
7,Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.70486111111111,99.0
2,Off-Peak,66.30521472392638,171.03977272727272,Severely Delayed,171.17021276595744,133.0
1,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.74632352941177,121.0
6,Peak,63.61986863711002,92.99161887957654,Severely Delayed,91.99769585253456,97.0
2,Off-Peak,64.23585657370518,39.43447037701975,Normal,40.150870406189554,31.0
5,Peak,65.50972104818258,39.43447037701975,Fast,42.395198522622344,21.0
11,Off-Peak,63.09761549925484,52.2916392363397,Normal,51.23287671232877,45.0
12,Off-Peak,66.25196850393701,39.43447037701975,Fast,36.92940038684719,30.0
10,Off-Peak,65.50972104818258,52.2916392363397,Normal,53.711934156378604,47.0
4,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,60.958666666666666,92.0
1,Off-Peak,62.77526273241714,39.43447037701975,Normal,37.76707202993452,38.0
5,Peak,67.8239815526518,52.2916392363397,Normal,53.711934156378604,36.0
1,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.99769585253456,97.0
7,Peak,65.50972104818258,52.2916392363397,Delayed,51.23287671232877,55.0
12,Off-Peak,61.9236276849642,29.534550195567146,Normal,29.401574803149607,33.0
3,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,102.0
3,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,91.60069444444444,97.0
11,Off-Peak,63.61986863711002,92.99161887957654,Normal,94.70486111111111,44.0
8,Peak,66.25196850393701,171.03977272727272,Severely Delayed,165.51977401129943,218.0
1,Off-Peak,66.25196850393701,52.2916392363397,Normal,52.0267229254571,36.0
9,Off-Peak,64.56770833333333,39.43447037701975,Fast,42.395198522622344,22.0
7,Peak,66.25196850393701,29.534550195567146,Normal,26.6414686825054,34.0
4,Off-Peak,66.37839937839938,92.99161887957654,Delayed,91.99769585253456,89.0
1,Off-Peak,64.56770833333333,29.534550195567146,Fast,29.401574803149607,29.0
12,Off-Peak,66.30521472392638,92.99161887957654,Normal,60.958666666666666,36.0
9,Off-Peak,61.9236276849642,39.43447037701975,Normal,40.150870406189554,31.0
2,Off-Peak,64.56770833333333,52.2916392363397,Delayed,52.0267229254571,59.0
3,Off-Peak,66.37839937839938,39.43447037701975,Fast,40.150870406189554,25.0
5,Peak,61.9236276849642,39.43447037701975,Fast,40.150870406189554,24.0
10,Off-Peak,63.61986863711002,39.43447037701975,Normal,42.395198522622344,36.0
5,Peak,61.9236276849642,171.03977272727272,Severely Delayed,174.6283783783784,171.0
11,Off-Peak,66.37839937839938,92.99161887957654,Normal,94.74632352941177,36.0
12,Off-Peak,66.30521472392638,63.90344827586207,Delayed,64.32876712328768,52.0
10,Off-Peak,64.23585657370518,92.99161887957654,Normal,60.958666666666666,36.0
5,Peak,66.37839937839938,92.99161887957654,Delayed,92.83892617449665,56.0
7,Peak,67.8239815526518,92.99161887957654,Delayed,94.70486111111111,87.0
5,Peak,64.23585657370518,52.2916392363397,Fast,52.0267229254571,29.0
5,Peak,66.25196850393701,92.99161887957654,Normal,60.958666666666666,36.0
9,Off-Peak,61.9236276849642,39.43447037701975,Fast,40.150870406189554,20.0
2,Off-Peak,67.8239815526518,63.90344827586207,Delayed,64.32876712328768,52.0
9,Off-Peak,65.50972104818258,29.534550195567146,Normal,29.401574803149607,36.0
12,Off-Peak,67.8239815526518,39.43447037701975,Normal,36.92940038684719,36.0
1,Off-Peak,64.56770833333333,52.2916392363397,Normal,53.711934156378604,39.0
